,unique_id,time_bin,crime_count,hotspot,predicted
37516,56140,2017-03-29,0.0,0,0
37517,56140,2017-04-12,0.0,0,0
37518,56140,2017-04-26,0.0,0,0
37519,56140,2017-05-10,0.0,0,0
37520,56140,2017-05-24,0.0,0,0
37547,56165,2017-03-01,0.0,0,0
37548,56165,2017-03-15,0.0,0,0
37549,56165,2017-03-29,0.0,0,0
37550,56165,2017-04-12,0.0,0,0
37551,56165,2017-04-26,0.0,0,0
37552,56165,2017-05-10,1.0,0,0
37553,56165,2017-05-24,0.0,0,0
37580,56180,2017-03-01,0.0,0,0
37581,56180,2017-03-15,0.0,0,0
37582,56180,2017-03-29,0.0,0,0
37583,56180,2017-04-12,0.0,0,0
37584,56180,2017-04-26,0.0,0,0
37585,56180,2017-05-10,0.0,0,0
37586,56180,2017-05-24,0.0,0,0
37613,56187,2017-03-01,0.0,0,1
37614,56187,2017-03-15,0.0,0,1
37615,56187,2017-03-29,0.0,0,1
37616,56187,2017-04-12,1.0,0,0
37617,56187,2017-04-26,1.0,0,1
37618,56187,2017-05-10,1.0,0,1
37619,56187,2017-05-24,0.0,0,1
37646,56208,2017-03-01,0.0,0,0
37647,56208,2017-03-15,0.0,0,0
37648,56208,2017-03-29,0.0,0,0
37649,56208,2017-04-12,0.0,0,0
37650,56208,2017-04-26,0.0,0,0
37651,56208,2017-05-10,0.0,0,0
37652,56208,2017-05-24,0.0,0,0
37679,56242,2017-03-01,0.0,0,0
37680,56242,2017-03-15,0.0,0,0
37681,56242,2017-03-29,0.0,0,0
37682,56242,2017-04-12,0.0,0,0
37683,56242,2017-04-26,0.0,0,0
37684,56242,2017-05-10,0.0,0,0
37685,56242,2017-05-24,0.0,0,0
37712,56243,2017-03-01,0.0,0,0
37713,56243,2017-03-15,0.0,0,0
37714,56243,2017-03-29,0.0,0,0
37715,56243,2017-04-12,0.0,0,0
37716,56243,2017-04-26,0.0,0,0
37717,56243,2017-05-10,0.0,0,0
37718,56243,2017-05-24,0.0,0,0
37745,56348,2017-03-01,0.0,0,0
37746,56348,2017-03-15,0.0,0,0
37747,56348,2017-03-29,1.0,0,0
37748,56348,2017-04-12,0.0,0,0
37749,56348,2017-04-26,0.0,0,0
37750,56348,2017-05-10,1.0,0,0
37751,56348,2017-05-24,0.0,0,0
37778,56355,2017-03-01,0.0,0,0
37779,56355,2017-03-15,0.0,0,0
37780,56355,2017-03-29,0.0,0,0
37781,56355,2017-04-12,0.0,0,0
37782,56355,2017-04-26,0.0,0,0
37783,56355,2017-05-10,0.0,0,0
37784,56355,2017-05-24,0.0,0,0
37811,56393,2017-03-01,0.0,0,0
37812,56393,2017-03-15,0.0,0,0
37813,56393,2017-03-29,1.0,0,0
37814,56393,2017-04-12,1.0,0,0
37815,56393,2017-04-26,0.0,0,0
37816,56393,2017-05-10,2.0,0,0
37817,56393,2017-05-24,1.0,0,0
37844,56422,2017-03-01,0.0,0,0
37845,56422,2017-03-15,1.0,0,0
37846,56422,2017-03-29,0.0,0,0
37847,56422,2017-04-12,0.0,0,0
37848,56422,2017-04-26,0.0,0,0
37849,56422,2017-05-10,0.0,0,0
37850,56422,2017-05-24,0.0,0,0
37877,56447,2017-03-01,1.0,0,0
37878,56447,2017-03-15,0.0,0,0
37879,56447,2017-03-29,0.0,0,0
37880,56447,2017-04-12,0.0,0,0
37881,56447,2017-04-26,0.0,0,0
37882,56447,2017-05-10,0.0,0,0
37883,56447,2017-05-24,0.0,0,0
37910,56556,2017-03-01,0.0,0,0
37911,56556,2017-03-15,0.0,0,0
37912,56556,2017-03-29,0.0,0,0
37913,56556,2017-04-12,0.0,0,0
37914,56556,2017-04-26,0.0,0,0
37915,56556,2017-05-10,0.0,0,0
37916,56556,2017-05-24,1.0,0,0
37943,56566,2017-03-01,1.0,0,0
37944,56566,2017-03-15,0.0,0,0
37945,56566,2017-03-29,0.0,0,0
37946,56566,2017-04-12,0.0,0,0
37947,56566,2017-04-26,0.0,0,0
37948,56566,2017-05-10,0.0,0,0
37949,56566,2017-05-24,0.0,0,0
37976,56575,2017-03-01,0.0,0,0
37977,56575,2017-03-15,0.0,0,0
37978,56575,2017-03-29,0.0,0,0
37979,56575,2017-04-12,0.0,0,0
37980,56575,2017-04-26,0.0,0,0
37981,56575,2017-05-10,1.0,0,0
37982,56575,2017-05-24,0.0,0,0
38009,56762,2017-03-01,0.0,0,0
38010,56762,2017-03-15,0.0,0,0
38011,56762,2017-03-29,0.0,0,0
38012,56762,2017-04-12,0.0,0,0
38013,56762,2017-04-26,0.0,0,0
38014,56762,2017-05-10,1.0,0,0
38015,56762,2017-05-24,0.0,0,0
38042,56765,2017-03-01,1.0,0,1
38043,56765,2017-03-15,2.0,0,1
38044,56765,2017-03-29,0.0,0,1
38045,56765,2017-04-12,2.0,0,1
38046,56765,2017-04-26,2.0,0,1
38047,56765,2017-05-10,1.0,0,1
38048,56765,2017-05-24,0.0,0,1
38075,56782,2017-03-01,0.0,0,1
38076,56782,2017-03-15,0.0,0,0
38077,56782,2017-03-29,1.0,0,0
38078,56782,2017-04-12,0.0,0,0
38079,56782,2017-04-26,0.0,0,0
38080,56782,2017-05-10,2.0,0,0
38081,56782,2017-05-24,1.0,0,1
38108,56795,2017-03-01,0.0,0,0
38109,56795,2017-03-15,0.0,0,0
38110,56795,2017-03-29,1.0,0,0
38111,56795,2017-04-12,1.0,0,0
38112,56795,2017-04-26,1.0,0,0
38113,56795,2017-05-10,1.0,0,0
38114,56795,2017-05-24,0.0,0,0
38141,56800,2017-03-01,2.0,0,1
38142,56800,2017-03-15,0.0,0,1
38143,56800,2017-03-29,0.0,0,1
38144,56800,2017-04-12,1.0,0,0
38145,56800,2017-04-26,0.0,0,0
38146,56800,2017-05-10,0.0,0,0
38147,56800,2017-05-24,0.0,0,0
38174,56801,2017-03-01,1.0,0,1
38175,56801,2017-03-15,2.0,0,1
38176,56801,2017-03-29,6.0,1,1
38177,56801,2017-04-12,2.0,0,1
38178,56801,2017-04-26,0.0,0,1
38179,56801,2017-05-10,3.0,1,1
38180,56801,2017-05-24,0.0,0,1
38207,56802,2017-03-01,0.0,0,0
38208,56802,2017-03-15,0.0,0,0
38209,56802,2017-03-29,0.0,0,0
38210,56802,2017-04-12,0.0,0,0
38211,56802,2017-04-26,0.0,0,0
38212,56802,2017-05-10,0.0,0,0
38213,56802,2017-05-24,0.0,0,0
38240,56939,2017-03-01,0.0,0,0
38241,56939,2017-03-15,0.0,0,0
38242,56939,2017-03-29,1.0,0,0
38243,56939,2017-04-12,0.0,0,0
38244,56939,2017-04-26,0.0,0,0
38245,56939,2017-05-10,1.0,0,0
38246,56939,2017-05-24,0.0,0,0
38273,56950,2017-03-01,0.0,0,0
38274,56950,2017-03-15,0.0,0,0
38275,56950,2017-03-29,1.0,0,0
38276,56950,2017-04-12,0.0,0,0
38277,56950,2017-04-26,0.0,0,0
38278,56950,2017-05-10,0.0,0,0
38279,56950,2017-05-24,0.0,0,0
38306,56957,2017-03-01,1.0,0,1
38307,56957,2017-03-15,1.0,0,1
38308,56957,2017-03-29,3.0,1,1
38309,56957,2017-04-12,0.0,0,1
38310,56957,2017-04-26,1.0,0,1
38311,56957,2017-05-10,1.0,0,1
38312,56957,2017-05-24,1.0,0,1
38339,56959,2017-03-01,0.0,0,0
38340,56959,2017-03-15,1.0,0,0
38341,56959,2017-03-29,0.0,0,0
38342,56959,2017-04-12,0.0,0,0
38343,56959,2017-04-26,0.0,0,0
38344,56959,2017-05-10,0.0,0,0
38345,56959,2017-05-24,0.0,0,0
38372,56962,2017-03-01,0.0,0,0
38373,56962,2017-03-15,0.0,0,0
38374,56962,2017-03-29,0.0,0,0
38375,56962,2017-04-12,0.0,0,0
38376,56962,2017-04-26,1.0,0,0
38377,56962,2017-05-10,1.0,0,0
38378,56962,2017-05-24,0.0,0,0
38405,56964,2017-03-01,0.0,0,0
38406,56964,2017-03-15,0.0,0,0
38407,56964,2017-03-29,0.0,0,0
38408,56964,2017-04-12,0.0,0,0
38409,56964,2017-04-26,0.0,0,0
38410,56964,2017-05-10,0.0,0,0
38411,56964,2017-05-24,0.0,0,0
38438,56969,2017-03-01,2.0,0,1
38439,56969,2017-03-15,0.0,0,1
38440,56969,2017-03-29,0.0,0,1
38441,56969,2017-04-12,0.0,0,0
38442,56969,2017-04-26,1.0,0,0
38443,56969,2017-05-10,2.0,0,0
38444,56969,2017-05-24,0.0,0,1
38471,56979,2017-03-01,1.0,0,1
38472,56979,2017-03-15,1.0,0,1
38473,56979,2017-03-29,3.0,1,1
38474,56979,2017-04-12,1.0,0,1
38475,56979,2017-04-26,1.0,0,1
38476,56979,2017-05-10,0.0,0,1
38477,56979,2017-05-24,0.0,0,1
38504,56984,2017-03-01,0.0,0,0
38505,56984,2017-03-15,0.0,0,0
38506,56984,2017-03-29,2.0,0,0
38507,56984,2017-04-12,0.0,0,0
38508,56984,2017-04-26,0.0,0,0
38509,56984,2017-05-10,1.0,0,0
38510,56984,2017-05-24,0.0,0,0
38537,56996,2017-03-01,0.0,0,0
38538,56996,2017-03-15,0.0,0,0
38539,56996,2017-03-29,0.0,0,0
38540,56996,2017-04-12,1.0,0,0
38541,56996,2017-04-26,0.0,0,0
38542,56996,2017-05-10,0.0,0,0
38543,56996,2017-05-24,0.0,0,0
38570,56999,2017-03-01,1.0,0,0
38571,56999,2017-03-15,0.0,0,0
38572,56999,2017-03-29,2.0,0,0
38573,56999,2017-04-12,0.0,0,0
38574,56999,2017-04-26,0.0,0,0
38575,56999,2017-05-10,0.0,0,0
38576,56999,2017-05-24,1.0,0,0
38603,57001,2017-03-01,1.0,0,0
38604,57001,2017-03-15,0.0,0,0
38605,57001,2017-03-29,0.0,0,0
38606,57001,2017-04-12,0.0,0,0
38607,57001,2017-04-26,1.0,0,0
38608,57001,2017-05-10,0.0,0,0
38609,57001,2017-05-24,0.0,0,0
38636,57003,2017-03-01,1.0,0,0
38637,57003,2017-03-15,0.0,0,0
38638,57003,2017-03-29,1.0,0,0
38639,57003,2017-04-12,0.0,0,0
38640,57003,2017-04-26,0.0,0,0
38641,57003,2017-05-10,0.0,0,0
38642,57003,2017-05-24,0.0,0,0
38669,57004,2017-03-01,2.0,0,1
38670,57004,2017-03-15,1.0,0,1
38671,57004,2017-03-29,0.0,0,1
38672,57004,2017-04-12,0.0,0,1
38673,57004,2017-04-26,0.0,0,1
38674,57004,2017-05-10,0.0,0,1
38675,57004,2017-05-24,0.0,0,1
38702,57005,2017-03-01,0.0,0,1
38703,57005,2017-03-15,0.0,0,1
38704,57005,2017-03-29,0.0,0,1
38705,57005,2017-04-12,2.0,0,0
38706,57005,2017-04-26,0.0,0,1
38707,57005,2017-05-10,0.0,0,1
38708,57005,2017-05-24,0.0,0,0
38735,57008,2017-03-01,1.0,0,0
38736,57008,2017-03-15,1.0,0,0
38737,57008,2017-03-29,0.0,0,0
38738,57008,2017-04-12,0.0,0,0
38739,57008,2017-04-26,0.0,0,0
38740,57008,2017-05-10,2.0,0,0
38741,57008,2017-05-24,0.0,0,0
38768,57010,2017-03-01,4.0,1,1
38769,57010,2017-03-15,3.0,1,1
38770,57010,2017-03-29,1.0,0,1
38771,57010,2017-04-12,1.0,0,1
38772,57010,2017-04-26,4.0,1,1
38773,57010,2017-05-10,6.0,1,1
38774,57010,2017-05-24,0.0,0,1
38801,57012,2017-03-01,1.0,0,0
38802,57012,2017-03-15,0.0,0,0
38803,57012,2017-03-29,0.0,0,0
38804,57012,2017-04-12,0.0,0,0
38805,57012,2017-04-26,0.0,0,0
38806,57012,2017-05-10,1.0,0,0
38807,57012,2017-05-24,0.0,0,0
38834,57014,2017-03-01,0.0,0,0
38835,57014,2017-03-15,1.0,0,0
38836,57014,2017-03-29,1.0,0,0
38837,57014,2017-04-12,1.0,0,0
38838,57014,2017-04-26,0.0,0,0
38839,57014,2017-05-10,0.0,0,0
38840,57014,2017-05-24,1.0,0,0
38867,57028,2017-03-01,0.0,0,0
38868,57028,2017-03-15,0.0,0,0
38869,57028,2017-03-29,0.0,0,0
38870,57028,2017-04-12,0.0,0,0
38871,57028,2017-04-26,0.0,0,0
38872,57028,2017-05-10,0.0,0,0
38873,57028,2017-05-24,0.0,0,0
38900,57169,2017-03-01,0.0,0,1
38901,57169,2017-03-15,0.0,0,1
38902,57169,2017-03-29,2.0,0,1
38903,57169,2017-04-12,1.0,0,1
38904,57169,2017-04-26,2.0,0,1
38905,57169,2017-05-10,0.0,0,1
38906,57169,2017-05-24,1.0,0,1
38933,57171,2017-03-01,1.0,0,0
38934,57171,2017-03-15,0.0,0,0
38935,57171,2017-03-29,1.0,0,0
38936,57171,2017-04-12,0.0,0,0
38937,57171,2017-04-26,1.0,0,0
38938,57171,2017-05-10,0.0,0,0
38939,57171,2017-05-24,0.0,0,0
38966,57173,2017-03-01,0.0,0,0
38967,57173,2017-03-15,1.0,0,0
38968,57173,2017-03-29,2.0,0,0
38969,57173,2017-04-12,0.0,0,1
38970,57173,2017-04-26,2.0,0,0
38971,57173,2017-05-10,0.0,0,1
38972,57173,2017-05-24,0.0,0,0
38999,57203,2017-03-01,0.0,0,0
39000,57203,2017-03-15,1.0,0,0
39001,57203,2017-03-29,1.0,0,0
39002,57203,2017-04-12,0.0,0,0
39003,57203,2017-04-26,0.0,0,0
39004,57203,2017-05-10,1.0,0,0
39005,57203,2017-05-24,0.0,0,0
39032,57205,2017-03-01,0.0,0,0
39033,57205,2017-03-15,1.0,0,0
39034,57205,2017-03-29,0.0,0,0
39035,57205,2017-04-12,0.0,0,0
39036,57205,2017-04-26,0.0,0,0
39037,57205,2017-05-10,0.0,0,0
39038,57205,2017-05-24,1.0,0,0
39065,57206,2017-03-01,2.0,0,0
39066,57206,2017-03-15,0.0,0,1
39067,57206,2017-03-29,2.0,0,0
39068,57206,2017-04-12,1.0,0,1
39069,57206,2017-04-26,0.0,0,1
39070,57206,2017-05-10,0.0,0,1
39071,57206,2017-05-24,2.0,0,0
39098,57207,2017-03-01,4.0,1,1
39099,57207,2017-03-15,0.0,0,1
39100,57207,2017-03-29,1.0,0,1
39101,57207,2017-04-12,1.0,0,1
39102,57207,2017-04-26,2.0,0,1
39103,57207,2017-05-10,1.0,0,1
39104,57207,2017-05-24,0.0,0,1
39131,57208,2017-03-01,2.0,0,1
39132,57208,2017-03-15,0.0,0,1
39133,57208,2017-03-29,2.0,0,1
39134,57208,2017-04-12,0.0,0,1
39135,57208,2017-04-26,5.0,1,1
39136,57208,2017-05-10,3.0,1,1
39137,57208,2017-05-24,1.0,0,1
39164,57213,2017-03-01,0.0,0,0
39165,57213,2017-03-15,1.0,0,0
39166,57213,2017-03-29,0.0,0,0
39167,57213,2017-04-12,0.0,0,0
39168,57213,2017-04-26,0.0,0,0
39169,57213,2017-05-10,1.0,0,0
39170,57213,2017-05-24,2.0,0,0
39197,57214,2017-03-01,0.0,0,1
39198,57214,2017-03-15,1.0,0,1
39199,57214,2017-03-29,1.0,0,1
39200,57214,2017-04-12,0.0,0,1
39201,57214,2017-04-26,1.0,0,1
39202,57214,2017-05-10,0.0,0,1
39203,57214,2017-05-24,0.0,0,1
39230,57217,2017-03-01,0.0,0,0
39231,57217,2017-03-15,0.0,0,0
39232,57217,2017-03-29,0.0,0,0
39233,57217,2017-04-12,0.0,0,0
39234,57217,2017-04-26,0.0,0,0
39235,57217,2017-05-10,0.0,0,0
39236,57217,2017-05-24,0.0,0,0
39263,57218,2017-03-01,0.0,0,0
39264,57218,2017-03-15,0.0,0,0
39265,57218,2017-03-29,0.0,0,0
39266,57218,2017-04-12,0.0,0,0
39267,57218,2017-04-26,0.0,0,0
39268,57218,2017-05-10,0.0,0,0
39269,57218,2017-05-24,0.0,0,0
39296,57220,2017-03-01,0.0,0,0
39297,57220,2017-03-15,0.0,0,0
39298,57220,2017-03-29,0.0,0,0
39299,57220,2017-04-12,0.0,0,0
39300,57220,2017-04-26,1.0,0,0
39301,57220,2017-05-10,0.0,0,0
39302,57220,2017-05-24,0.0,0,0
39329,57221,2017-03-01,0.0,0,0
39330,57221,2017-03-15,2.0,0,0
39331,57221,2017-03-29,1.0,0,0
39332,57221,2017-04-12,0.0,0,0
39333,57221,2017-04-26,0.0,0,0
39334,57221,2017-05-10,1.0,0,0
39335,57221,2017-05-24,0.0,0,0
39362,57235,2017-03-01,0.0,0,0
39363,57235,2017-03-15,0.0,0,0
39364,57235,2017-03-29,0.0,0,0
39365,57235,2017-04-12,0.0,0,0
39366,57235,2017-04-26,0.0,0,0
39367,57235,2017-05-10,0.0,0,0
39368,57235,2017-05-24,0.0,0,0
39395,57360,2017-03-01,0.0,0,0
39396,57360,2017-03-15,0.0,0,0
39397,57360,2017-03-29,0.0,0,0
39398,57360,2017-04-12,0.0,0,0
39399,57360,2017-04-26,0.0,0,0
39400,57360,2017-05-10,0.0,0,0
39401,57360,2017-05-24,0.0,0,0
39428,57366,2017-03-01,0.0,0,0
39429,57366,2017-03-15,0.0,0,0
39430,57366,2017-03-29,0.0,0,0
39431,57366,2017-04-12,1.0,0,0
39432,57366,2017-04-26,1.0,0,0
39433,57366,2017-05-10,1.0,0,0
39434,57366,2017-05-24,0.0,0,0
39461,57367,2017-03-01,0.0,0,0
39462,57367,2017-03-15,0.0,0,0
39463,57367,2017-03-29,0.0,0,0
39464,57367,2017-04-12,2.0,0,0
39465,57367,2017-04-26,0.0,0,0
39466,57367,2017-05-10,0.0,0,0
39467,57367,2017-05-24,0.0,0,0
39494,57371,2017-03-01,0.0,0,0
39495,57371,2017-03-15,0.0,0,0
39496,57371,2017-03-29,0.0,0,0
39497,57371,2017-04-12,0.0,0,0
39498,57371,2017-04-26,0.0,0,0
39499,57371,2017-05-10,0.0,0,0
39500,57371,2017-05-24,1.0,0,0
39527,57398,2017-03-01,0.0,0,0
39528,57398,2017-03-15,0.0,0,0
39529,57398,2017-03-29,0.0,0,0
39530,57398,2017-04-12,0.0,0,0
39531,57398,2017-04-26,0.0,0,0
39532,57398,2017-05-10,0.0,0,0
39533,57398,2017-05-24,1.0,0,0
39560,57418,2017-03-01,0.0,0,0
39561,57418,2017-03-15,1.0,0,0
39562,57418,2017-03-29,0.0,0,0
39563,57418,2017-04-12,0.0,0,0
39564,57418,2017-04-26,0.0,0,0
39565,57418,2017-05-10,1.0,0,0
39566,57418,2017-05-24,0.0,0,0
39593,57424,2017-03-01,1.0,0,0
39594,57424,2017-03-15,2.0,0,0
39595,57424,2017-03-29,0.0,0,1
39596,57424,2017-04-12,0.0,0,0
39597,57424,2017-04-26,0.0,0,0
39598,57424,2017-05-10,0.0,0,0
39599,57424,2017-05-24,0.0,0,0
39626,57540,2017-03-01,0.0,0,0
39627,57540,2017-03-15,0.0,0,0
39628,57540,2017-03-29,0.0,0,0
39629,57540,2017-04-12,0.0,0,0
39630,57540,2017-04-26,0.0,0,0
39631,57540,2017-05-10,0.0,0,0
39632,57540,2017-05-24,0.0,0,0
39659,57559,2017-03-01,0.0,0,0
39660,57559,2017-03-15,0.0,0,0
39661,57559,2017-03-29,0.0,0,0
39662,57559,2017-04-12,0.0,0,0
39663,57559,2017-04-26,0.0,0,0
39664,57559,2017-05-10,0.0,0,0
39665,57559,2017-05-24,0.0,0,0
39692,57569,2017-03-01,0.0,0,0
39693,57569,2017-03-15,1.0,0,0
39694,57569,2017-03-29,0.0,0,0
39695,57569,2017-04-12,0.0,0,0
39696,57569,2017-04-26,2.0,0,0
39697,57569,2017-05-10,1.0,0,1
39698,57569,2017-05-24,0.0,0,1
39725,57570,2017-03-01,0.0,0,0
39726,57570,2017-03-15,0.0,0,0
39727,57570,2017-03-29,2.0,0,0
39728,57570,2017-04-12,2.0,0,0
39729,57570,2017-04-26,0.0,0,1
39730,57570,2017-05-10,3.0,1,1
39731,57570,2017-05-24,0.0,0,1
39758,57571,2017-03-01,0.0,0,1
39759,57571,2017-03-15,2.0,0,0
39760,57571,2017-03-29,0.0,0,1
39761,57571,2017-04-12,0.0,0,1
39762,57571,2017-04-26,0.0,0,0
39763,57571,2017-05-10,0.0,0,0
39764,57571,2017-05-24,0.0,0,0
39791,57577,2017-03-01,1.0,0,0
39792,57577,2017-03-15,1.0,0,0
39793,57577,2017-03-29,0.0,0,0
39794,57577,2017-04-12,0.0,0,0
39795,57577,2017-04-26,0.0,0,0
39796,57577,2017-05-10,0.0,0,0
39797,57577,2017-05-24,0.0,0,0
39824,57578,2017-03-01,0.0,0,0
39825,57578,2017-03-15,0.0,0,0
39826,57578,2017-03-29,0.0,0,0
39827,57578,2017-04-12,0.0,0,0
39828,57578,2017-04-26,0.0,0,0
39829,57578,2017-05-10,0.0,0,0
39830,57578,2017-05-24,0.0,0,0
39857,57579,2017-03-01,0.0,0,0
39858,57579,2017-03-15,0.0,0,0
39859,57579,2017-03-29,0.0,0,0
39860,57579,2017-04-12,2.0,0,0
39861,57579,2017-04-26,1.0,0,0
39862,57579,2017-05-10,0.0,0,0
39863,57579,2017-05-24,0.0,0,0
39890,57580,2017-03-01,0.0,0,1
39891,57580,2017-03-15,0.0,0,0
39892,57580,2017-03-29,2.0,0,0
39893,57580,2017-04-12,2.0,0,1
39894,57580,2017-04-26,1.0,0,1
39895,57580,2017-05-10,0.0,0,1
39896,57580,2017-05-24,1.0,0,1
39923,57585,2017-03-01,0.0,0,0
39924,57585,2017-03-15,0.0,0,0
39925,57585,2017-03-29,0.0,0,0
39926,57585,2017-04-12,0.0,0,0
39927,57585,2017-04-26,0.0,0,0
39928,57585,2017-05-10,0.0,0,0
39929,57585,2017-05-24,0.0,0,0
39956,57600,2017-03-01,0.0,0,0
39957,57600,2017-03-15,0.0,0,0
39958,57600,2017-03-29,1.0,0,0
39959,57600,2017-04-12,0.0,0,0
39960,57600,2017-04-26,1.0,0,0
39961,57600,2017-05-10,0.0,0,0
39962,57600,2017-05-24,0.0,0,0
39989,57614,2017-03-01,0.0,0,1
39990,57614,2017-03-15,1.0,0,1
39991,57614,2017-03-29,3.0,1,1
39992,57614,2017-04-12,1.0,0,1
39993,57614,2017-04-26,3.0,1,1
39994,57614,2017-05-10,1.0,0,1
39995,57614,2017-05-24,4.0,1,1
40022,57628,2017-03-01,1.0,0,0
40023,57628,2017-03-15,0.0,0,1
40024,57628,2017-03-29,1.0,0,0
40025,57628,2017-04-12,0.0,0,1
40026,57628,2017-04-26,1.0,0,0
40027,57628,2017-05-10,0.0,0,1
40028,57628,2017-05-24,0.0,0,0
40055,57653,2017-03-01,1.0,0,0
40056,57653,2017-03-15,0.0,0,0
40057,57653,2017-03-29,1.0,0,0
40058,57653,2017-04-12,1.0,0,0
40059,57653,2017-04-26,0.0,0,0
40060,57653,2017-05-10,2.0,0,0
40061,57653,2017-05-24,0.0,0,0
40088,57742,2017-03-01,0.0,0,0
40089,57742,2017-03-15,0.0,0,0
40090,57742,2017-03-29,0.0,0,0
40091,57742,2017-04-12,0.0,0,0
40092,57742,2017-04-26,0.0,0,0
40093,57742,2017-05-10,0.0,0,0
40094,57742,2017-05-24,0.0,0,0
40121,57762,2017-03-01,1.0,0,0
40122,57762,2017-03-15,0.0,0,0
40123,57762,2017-03-29,0.0,0,0
40124,57762,2017-04-12,0.0,0,0
40125,57762,2017-04-26,0.0,0,0
40126,57762,2017-05-10,0.0,0,0
40127,57762,2017-05-24,0.0,0,0
40154,57770,2017-03-01,0.0,0,0
40155,57770,2017-03-15,0.0,0,0
40156,57770,2017-03-29,0.0,0,0
40157,57770,2017-04-12,0.0,0,0
40158,57770,2017-04-26,0.0,0,0
40159,57770,2017-05-10,0.0,0,0
40160,57770,2017-05-24,0.0,0,0
40187,57771,2017-03-01,0.0,0,0
40188,57771,2017-03-15,0.0,0,0
40189,57771,2017-03-29,0.0,0,0
40190,57771,2017-04-12,0.0,0,0
40191,57771,2017-04-26,0.0,0,0
40192,57771,2017-05-10,0.0,0,0
40193,57771,2017-05-24,1.0,0,0
40220,57772,2017-03-01,0.0,0,0
40221,57772,2017-03-15,0.0,0,0
40222,57772,2017-03-29,0.0,0,0
40223,57772,2017-04-12,1.0,0,0
40224,57772,2017-04-26,0.0,0,0
40225,57772,2017-05-10,0.0,0,0
40226,57772,2017-05-24,0.0,0,0
40253,57779,2017-03-01,1.0,0,0
40254,57779,2017-03-15,0.0,0,0
40255,57779,2017-03-29,1.0,0,0
40256,57779,2017-04-12,0.0,0,0
40257,57779,2017-04-26,0.0,0,0
40258,57779,2017-05-10,0.0,0,0
40259,57779,2017-05-24,0.0,0,0
40286,57781,2017-03-01,0.0,0,0
40287,57781,2017-03-15,1.0,0,0
40288,57781,2017-03-29,1.0,0,0
40289,57781,2017-04-12,0.0,0,0
40290,57781,2017-04-26,0.0,0,0
40291,57781,2017-05-10,0.0,0,0
40292,57781,2017-05-24,0.0,0,0
40319,57782,2017-03-01,1.0,0,1
40320,57782,2017-03-15,0.0,0,1
40321,57782,2017-03-29,1.0,0,1
40322,57782,2017-04-12,0.0,0,1
40323,57782,2017-04-26,0.0,0,0
40324,57782,2017-05-10,1.0,0,0
40325,57782,2017-05-24,1.0,0,0
40352,57802,2017-03-01,1.0,0,0
40353,57802,2017-03-15,0.0,0,0
40354,57802,2017-03-29,0.0,0,0
40355,57802,2017-04-12,0.0,0,0
40356,57802,2017-04-26,1.0,0,0
40357,57802,2017-05-10,0.0,0,0
40358,57802,2017-05-24,0.0,0,0
40385,57813,2017-03-01,1.0,0,0
40386,57813,2017-03-15,1.0,0,0
40387,57813,2017-03-29,0.0,0,1
40388,57813,2017-04-12,0.0,0,0
40389,57813,2017-04-26,0.0,0,0
40390,57813,2017-05-10,0.0,0,0
40391,57813,2017-05-24,0.0,0,0
40418,57820,2017-03-01,0.0,0,0
40419,57820,2017-03-15,0.0,0,0
40420,57820,2017-03-29,0.0,0,0
40421,57820,2017-04-12,0.0,0,0
40422,57820,2017-04-26,0.0,0,0
40423,57820,2017-05-10,1.0,0,0
40424,57820,2017-05-24,0.0,0,0
40451,57822,2017-03-01,1.0,0,0
40452,57822,2017-03-15,0.0,0,0
40453,57822,2017-03-29,0.0,0,0
40454,57822,2017-04-12,0.0,0,0
40455,57822,2017-04-26,0.0,0,0
40456,57822,2017-05-10,0.0,0,0
40457,57822,2017-05-24,0.0,0,0
40484,57941,2017-03-01,1.0,0,0
40485,57941,2017-03-15,0.0,0,0
40486,57941,2017-03-29,0.0,0,0
40487,57941,2017-04-12,0.0,0,0
40488,57941,2017-04-26,0.0,0,0
40489,57941,2017-05-10,0.0,0,0
40490,57941,2017-05-24,0.0,0,0
40517,57942,2017-03-01,0.0,0,0
40518,57942,2017-03-15,0.0,0,0
40519,57942,2017-03-29,0.0,0,0
40520,57942,2017-04-12,0.0,0,0
40521,57942,2017-04-26,0.0,0,0
40522,57942,2017-05-10,0.0,0,0
40523,57942,2017-05-24,0.0,0,0
40550,57948,2017-03-01,0.0,0,0
40551,57948,2017-03-15,0.0,0,0
40552,57948,2017-03-29,0.0,0,0
40553,57948,2017-04-12,0.0,0,0
40554,57948,2017-04-26,0.0,0,0
40555,57948,2017-05-10,0.0,0,0
40556,57948,2017-05-24,0.0,0,0
40583,57950,2017-03-01,0.0,0,0
40584,57950,2017-03-15,0.0,0,0
40585,57950,2017-03-29,0.0,0,0
40586,57950,2017-04-12,0.0,0,0
40587,57950,2017-04-26,0.0,0,0
40588,57950,2017-05-10,0.0,0,0
40589,57950,2017-05-24,0.0,0,0
40616,57964,2017-03-01,0.0,0,0
40617,57964,2017-03-15,0.0,0,0
40618,57964,2017-03-29,0.0,0,0
40619,57964,2017-04-12,0.0,0,0
40620,57964,2017-04-26,0.0,0,0
40621,57964,2017-05-10,0.0,0,0
40622,57964,2017-05-24,0.0,0,0
40649,57976,2017-03-01,0.0,0,0
40650,57976,2017-03-15,0.0,0,0
